file,product,model,colour,code,lighting,angle
headphones_ORB1-IVO-GL-BLK-SUE_neon_hero.png,headphones,ORBIT ONE,Ivory,ORB1-IVO-GL-BLK-SUE,neon,hero
headphones_ORB1-IVO-GL-BLK-SUE_neon_high.png,headphones,ORBIT ONE,Ivory,ORB1-IVO-GL-BLK-SUE,neon,high
headphones_ORB1-IVO-GL-BLK-SUE_neon_profile.png,headphones,ORBIT ONE,Ivory,ORB1-IVO-GL-BLK-SUE,neon,profile
headphones_ORB1-IVO-GL-BLK-SUE_showroom_front.png,headphones,ORBIT ONE,Ivory,ORB1-IVO-GL-BLK-SUE,showroom,front
headphones_ORB1-IVO-GL-BLK-SUE_showroom_hero.png,headphones,ORBIT ONE,Ivory,ORB1-IVO-GL-BLK-SUE,showroom,hero
headphones_ORB1-IVO-GL-BLK-SUE_showroom_high.png,headphones,ORBIT ONE,Ivory,ORB1-IVO-GL-BLK-SUE,showroom,high
headphones_ORB1-IVO-GL-BLK-SUE_showroom_profile.png,headphones,ORBIT ONE,Ivory,ORB1-IVO-GL-BLK-SUE,showroom,profile
headphones_ORB1-IVO-GL-BLK-SUE_studio_front.png,headphones,ORBIT ONE,Ivory,ORB1-IVO-GL-BLK-SUE,studio,front
headphones_ORB1-IVO-GL-BLK-SUE_studio_hero.png,headphones,ORBIT ONE,Ivory,ORB1-IVO-GL-BLK-SUE,studio,hero
headphones_ORB1-IVO-GL-BLK-SUE_studio_high.png,headphones,ORBIT ONE,Ivory,ORB1-IVO-GL-BLK-SUE,studio,high
headphones_ORB1-IVO-GL-BLK-SUE_studio_profile.png,headphones,ORBIT ONE,Ivory,ORB1-IVO-GL-BLK-SUE,studio,profile
headphones_ORB1-IVO-GL-BLK-SUE_sunset_front.png,headphones,ORBIT ONE,Ivory,ORB1-IVO-GL-BLK-SUE,sunset,front
headphones_ORB1-IVO-GL-BLK-SUE_sunset_hero.png,headphones,ORBIT ONE,Ivory,ORB1-IVO-GL-BLK-SUE,sunset,hero
headphones_ORB1-IVO-GL-BLK-SUE_sunset_high.png,headphones,ORBIT ONE,Ivory,ORB1-IVO-GL-BLK-SUE,sunset,high
headphones_ORB1-IVO-GL-BLK-SUE_sunset_profile.png,headphones,ORBIT ONE,Ivory,ORB1-IVO-GL-BLK-SUE,sunset,profile
headphones_ORB1-IVO-GL-BLK-SUE_white_front.png,headphones,ORBIT ONE,Ivory,ORB1-IVO-GL-BLK-SUE,white,front
headphones_ORB1-IVO-GL-BLK-SUE_white_hero.png,headphones,ORBIT ONE,Ivory,ORB1-IVO-GL-BLK-SUE,white,hero
headphones_ORB1-IVO-GL-BLK-SUE_white_high.png,headphones,ORBIT ONE,Ivory,ORB1-IVO-GL-BLK-SUE,white,high
headphones_ORB1-IVO-GL-BLK-SUE_white_profile.png,headphones,ORBIT ONE,Ivory,ORB1-IVO-GL-BLK-SUE,white,profile
headphones_ORB1-MID-AN-STL-MSH_neon_front.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,neon,front
headphones_ORB1-MID-AN-STL-MSH_neon_hero.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,neon,hero
headphones_ORB1-MID-AN-STL-MSH_neon_high.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,neon,high
headphones_ORB1-MID-AN-STL-MSH_neon_profile.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,neon,profile
headphones_ORB1-MID-AN-STL-MSH_showroom_front.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,showroom,front
headphones_ORB1-MID-AN-STL-MSH_showroom_hero.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,showroom,hero
headphones_ORB1-MID-AN-STL-MSH_showroom_high.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,showroom,high
headphones_ORB1-MID-AN-STL-MSH_showroom_profile.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,showroom,profile
headphones_ORB1-MID-AN-STL-MSH_studio_front.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,studio,front
headphones_ORB1-MID-AN-STL-MSH_studio_hero.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,studio,hero
headphones_ORB1-MID-AN-STL-MSH_studio_high.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,studio,high
headphones_ORB1-MID-AN-STL-MSH_studio_profile.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,studio,profile
headphones_ORB1-MID-AN-STL-MSH_sunset_front.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,sunset,front
headphones_ORB1-MID-AN-STL-MSH_sunset_hero.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,sunset,hero
headphones_ORB1-MID-AN-STL-MSH_sunset_high.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,sunset,high
headphones_ORB1-MID-AN-STL-MSH_sunset_profile.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,sunset,profile
headphones_ORB1-MID-AN-STL-MSH_white_front.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,white,front
headphones_ORB1-MID-AN-STL-MSH_white_hero.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,white,hero
headphones_ORB1-MID-AN-STL-MSH_white_high.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,white,high
headphones_ORB1-MID-AN-STL-MSH_white_profile.png,headphones,ORBIT ONE,Midnight blue,ORB1-MID-AN-STL-MSH,white,profile
headphones_ORB1-SGE-ST-GUN-SUE_neon_front.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,neon,front
headphones_ORB1-SGE-ST-GUN-SUE_neon_hero.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,neon,hero
headphones_ORB1-SGE-ST-GUN-SUE_neon_high.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,neon,high
headphones_ORB1-SGE-ST-GUN-SUE_neon_profile.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,neon,profile
headphones_ORB1-SGE-ST-GUN-SUE_showroom_front.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,showroom,front
headphones_ORB1-SGE-ST-GUN-SUE_showroom_hero.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,showroom,hero
headphones_ORB1-SGE-ST-GUN-SUE_showroom_high.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,showroom,high
headphones_ORB1-SGE-ST-GUN-SUE_showroom_profile.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,showroom,profile
headphones_ORB1-SGE-ST-GUN-SUE_studio_front.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,studio,front
headphones_ORB1-SGE-ST-GUN-SUE_studio_hero.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,studio,hero
headphones_ORB1-SGE-ST-GUN-SUE_studio_high.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,studio,high
headphones_ORB1-SGE-ST-GUN-SUE_studio_profile.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,studio,profile
headphones_ORB1-SGE-ST-GUN-SUE_sunset_front.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,sunset,front
headphones_ORB1-SGE-ST-GUN-SUE_sunset_hero.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,sunset,hero
headphones_ORB1-SGE-ST-GUN-SUE_sunset_high.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,sunset,high
headphones_ORB1-SGE-ST-GUN-SUE_sunset_profile.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,sunset,profile
headphones_ORB1-SGE-ST-GUN-SUE_white_front.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,white,front
headphones_ORB1-SGE-ST-GUN-SUE_white_hero.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,white,hero
headphones_ORB1-SGE-ST-GUN-SUE_white_high.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,white,high
headphones_ORB1-SGE-ST-GUN-SUE_white_profile.png,headphones,ORBIT ONE,Sage,ORB1-SGE-ST-GUN-SUE,white,profile
lamp_ARC1-BRS-BLK-DSC-NON_neon_front.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,neon,front
lamp_ARC1-BRS-BLK-DSC-NON_neon_hero.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,neon,hero
lamp_ARC1-BRS-BLK-DSC-NON_neon_high.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,neon,high
lamp_ARC1-BRS-BLK-DSC-NON_neon_profile.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,neon,profile
lamp_ARC1-BRS-BLK-DSC-NON_showroom_front.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,showroom,front
lamp_ARC1-BRS-BLK-DSC-NON_showroom_hero.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,showroom,hero
lamp_ARC1-BRS-BLK-DSC-NON_showroom_high.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,showroom,high
lamp_ARC1-BRS-BLK-DSC-NON_showroom_profile.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,showroom,profile
lamp_ARC1-BRS-BLK-DSC-NON_studio_front.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,studio,front
lamp_ARC1-BRS-BLK-DSC-NON_studio_hero.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,studio,hero
lamp_ARC1-BRS-BLK-DSC-NON_studio_high.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,studio,high
lamp_ARC1-BRS-BLK-DSC-NON_studio_profile.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,studio,profile
lamp_ARC1-BRS-BLK-DSC-NON_sunset_front.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,sunset,front
lamp_ARC1-BRS-BLK-DSC-NON_sunset_hero.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,sunset,hero
lamp_ARC1-BRS-BLK-DSC-NON_sunset_high.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,sunset,high
lamp_ARC1-BRS-BLK-DSC-NON_sunset_profile.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,sunset,profile
lamp_ARC1-BRS-BLK-DSC-NON_white_front.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,white,front
lamp_ARC1-BRS-BLK-DSC-NON_white_hero.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,white,hero
lamp_ARC1-BRS-BLK-DSC-NON_white_high.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,white,high
lamp_ARC1-BRS-BLK-DSC-NON_white_profile.png,lamp,ARC TABLE LAMP,Spun brass,ARC1-BRS-BLK-DSC-NON,white,profile
lamp_ARC1-CHR-CHR-DSC-INL_neon_front.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,neon,front
lamp_ARC1-CHR-CHR-DSC-INL_neon_hero.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,neon,hero
lamp_ARC1-CHR-CHR-DSC-INL_neon_high.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,neon,high
lamp_ARC1-CHR-CHR-DSC-INL_neon_profile.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,neon,profile
lamp_ARC1-CHR-CHR-DSC-INL_showroom_front.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,showroom,front
lamp_ARC1-CHR-CHR-DSC-INL_showroom_hero.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,showroom,hero
lamp_ARC1-CHR-CHR-DSC-INL_showroom_high.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,showroom,high
lamp_ARC1-CHR-CHR-DSC-INL_showroom_profile.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,showroom,profile
lamp_ARC1-CHR-CHR-DSC-INL_studio_front.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,studio,front
lamp_ARC1-CHR-CHR-DSC-INL_studio_hero.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,studio,hero
lamp_ARC1-CHR-CHR-DSC-INL_studio_high.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,studio,high
lamp_ARC1-CHR-CHR-DSC-INL_studio_profile.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,studio,profile
lamp_ARC1-CHR-CHR-DSC-INL_sunset_front.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,sunset,front
lamp_ARC1-CHR-CHR-DSC-INL_sunset_hero.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,sunset,hero
lamp_ARC1-CHR-CHR-DSC-INL_sunset_high.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,sunset,high
lamp_ARC1-CHR-CHR-DSC-INL_sunset_profile.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,sunset,profile
lamp_ARC1-CHR-CHR-DSC-INL_white_front.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,white,front
lamp_ARC1-CHR-CHR-DSC-INL_white_hero.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,white,hero
lamp_ARC1-CHR-CHR-DSC-INL_white_high.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,white,high
lamp_ARC1-CHR-CHR-DSC-INL_white_profile.png,lamp,ARC TABLE LAMP,Charcoal,ARC1-CHR-CHR-DSC-INL,white,profile
lamp_ARC1-LIN-BLK-PLT-NON_neon_front.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,neon,front
lamp_ARC1-LIN-BLK-PLT-NON_neon_hero.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,neon,hero
lamp_ARC1-LIN-BLK-PLT-NON_neon_high.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,neon,high
lamp_ARC1-LIN-BLK-PLT-NON_neon_profile.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,neon,profile
lamp_ARC1-LIN-BLK-PLT-NON_showroom_front.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,showroom,front
lamp_ARC1-LIN-BLK-PLT-NON_showroom_hero.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,showroom,hero
lamp_ARC1-LIN-BLK-PLT-NON_showroom_high.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,showroom,high
lamp_ARC1-LIN-BLK-PLT-NON_showroom_profile.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,showroom,profile
lamp_ARC1-LIN-BLK-PLT-NON_studio_front.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,studio,front
lamp_ARC1-LIN-BLK-PLT-NON_studio_hero.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,studio,hero
lamp_ARC1-LIN-BLK-PLT-NON_studio_high.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,studio,high
lamp_ARC1-LIN-BLK-PLT-NON_studio_profile.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,studio,profile
lamp_ARC1-LIN-BLK-PLT-NON_sunset_front.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,sunset,front
lamp_ARC1-LIN-BLK-PLT-NON_sunset_hero.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,sunset,hero
lamp_ARC1-LIN-BLK-PLT-NON_sunset_high.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,sunset,high
lamp_ARC1-LIN-BLK-PLT-NON_sunset_profile.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,sunset,profile
lamp_ARC1-LIN-BLK-PLT-NON_white_front.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,white,front
lamp_ARC1-LIN-BLK-PLT-NON_white_hero.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,white,hero
lamp_ARC1-LIN-BLK-PLT-NON_white_high.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,white,high
lamp_ARC1-LIN-BLK-PLT-NON_white_profile.png,lamp,ARC TABLE LAMP,Linen,ARC1-LIN-BLK-PLT-NON,white,profile
lamp_ARC1-OLV-WAL-DOM-NON_neon_front.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,neon,front
lamp_ARC1-OLV-WAL-DOM-NON_neon_hero.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,neon,hero
lamp_ARC1-OLV-WAL-DOM-NON_neon_high.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,neon,high
lamp_ARC1-OLV-WAL-DOM-NON_neon_profile.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,neon,profile
lamp_ARC1-OLV-WAL-DOM-NON_showroom_front.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,showroom,front
lamp_ARC1-OLV-WAL-DOM-NON_showroom_hero.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,showroom,hero
lamp_ARC1-OLV-WAL-DOM-NON_showroom_high.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,showroom,high
lamp_ARC1-OLV-WAL-DOM-NON_showroom_profile.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,showroom,profile
lamp_ARC1-OLV-WAL-DOM-NON_studio_front.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,studio,front
lamp_ARC1-OLV-WAL-DOM-NON_studio_hero.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,studio,hero
lamp_ARC1-OLV-WAL-DOM-NON_studio_high.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,studio,high
lamp_ARC1-OLV-WAL-DOM-NON_studio_profile.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,studio,profile
lamp_ARC1-OLV-WAL-DOM-NON_sunset_front.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,sunset,front
lamp_ARC1-OLV-WAL-DOM-NON_sunset_hero.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,sunset,hero
lamp_ARC1-OLV-WAL-DOM-NON_sunset_high.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,sunset,high
lamp_ARC1-OLV-WAL-DOM-NON_sunset_profile.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,sunset,profile
lamp_ARC1-OLV-WAL-DOM-NON_white_front.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,white,front
lamp_ARC1-OLV-WAL-DOM-NON_white_hero.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,white,hero
lamp_ARC1-OLV-WAL-DOM-NON_white_high.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,white,high
lamp_ARC1-OLV-WAL-DOM-NON_white_profile.png,lamp,ARC TABLE LAMP,Olive,ARC1-OLV-WAL-DOM-NON,white,profile
lamp_ARC1-OPL-CHR-DOM-INL_neon_front.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,neon,front
lamp_ARC1-OPL-CHR-DOM-INL_neon_hero.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,neon,hero
lamp_ARC1-OPL-CHR-DOM-INL_neon_high.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,neon,high
lamp_ARC1-OPL-CHR-DOM-INL_neon_profile.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,neon,profile
lamp_ARC1-OPL-CHR-DOM-INL_showroom_front.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,showroom,front
lamp_ARC1-OPL-CHR-DOM-INL_showroom_hero.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,showroom,hero
lamp_ARC1-OPL-CHR-DOM-INL_showroom_high.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,showroom,high
lamp_ARC1-OPL-CHR-DOM-INL_showroom_profile.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,showroom,profile
lamp_ARC1-OPL-CHR-DOM-INL_studio_front.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,studio,front
lamp_ARC1-OPL-CHR-DOM-INL_studio_hero.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,studio,hero
lamp_ARC1-OPL-CHR-DOM-INL_studio_high.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,studio,high
lamp_ARC1-OPL-CHR-DOM-INL_studio_profile.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,studio,profile
lamp_ARC1-OPL-CHR-DOM-INL_sunset_front.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,sunset,front
lamp_ARC1-OPL-CHR-DOM-INL_sunset_hero.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,sunset,hero
lamp_ARC1-OPL-CHR-DOM-INL_sunset_high.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,sunset,high
lamp_ARC1-OPL-CHR-DOM-INL_sunset_profile.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,sunset,profile
lamp_ARC1-OPL-CHR-DOM-INL_white_front.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,white,front
lamp_ARC1-OPL-CHR-DOM-INL_white_hero.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,white,hero
lamp_ARC1-OPL-CHR-DOM-INL_white_high.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,white,high
lamp_ARC1-OPL-CHR-DOM-INL_white_profile.png,lamp,ARC TABLE LAMP,Opal glass,ARC1-OPL-CHR-DOM-INL,white,profile
lamp_ARC1-RST-BRS-PLT-INL_neon_front.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,neon,front
lamp_ARC1-RST-BRS-PLT-INL_neon_hero.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,neon,hero
lamp_ARC1-RST-BRS-PLT-INL_neon_high.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,neon,high
lamp_ARC1-RST-BRS-PLT-INL_neon_profile.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,neon,profile
lamp_ARC1-RST-BRS-PLT-INL_showroom_front.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,showroom,front
lamp_ARC1-RST-BRS-PLT-INL_showroom_hero.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,showroom,hero
lamp_ARC1-RST-BRS-PLT-INL_showroom_high.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,showroom,high
lamp_ARC1-RST-BRS-PLT-INL_showroom_profile.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,showroom,profile
lamp_ARC1-RST-BRS-PLT-INL_studio_front.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,studio,front
lamp_ARC1-RST-BRS-PLT-INL_studio_hero.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,studio,hero
lamp_ARC1-RST-BRS-PLT-INL_studio_high.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,studio,high
lamp_ARC1-RST-BRS-PLT-INL_studio_profile.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,studio,profile
lamp_ARC1-RST-BRS-PLT-INL_sunset_front.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,sunset,front
lamp_ARC1-RST-BRS-PLT-INL_sunset_hero.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,sunset,hero
lamp_ARC1-RST-BRS-PLT-INL_sunset_high.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,sunset,high
lamp_ARC1-RST-BRS-PLT-INL_sunset_profile.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,sunset,profile
lamp_ARC1-RST-BRS-PLT-INL_white_front.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,white,front
lamp_ARC1-RST-BRS-PLT-INL_white_hero.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,white,hero
lamp_ARC1-RST-BRS-PLT-INL_white_high.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,white,high
lamp_ARC1-RST-BRS-PLT-INL_white_profile.png,lamp,ARC TABLE LAMP,Rust,ARC1-RST-BRS-PLT-INL,white,profile
speaker_MON5-ASH-MT-BLK-ON_neon_front.png,speaker,MONITOR 5,Black ash,MON5-ASH-MT-BLK-ON,neon,front
speaker_MON5-ASH-MT-BLK-ON_neon_hero.png,speaker,MONITOR 5,Black ash,MON5-ASH-MT-BLK-ON,neon,hero
speaker_MON5-ASH-MT-BLK-ON_neon_high.png,speaker,MONITOR 5,Black ash,MON5-ASH-MT-BLK-ON,neon,high
